884,Eddie Hoffman,SanJose
885,Ahmad Griffith,NewJersey
886,Carmine Kirby,Dallas
887,Queen Cortez,NewJersey
888,Rolando Villarreal,Austin
889,Dee Hickman,Seattle
890,Loretta Vang,Dallas
891,Jewel Bradford,Austin
892,Twila Head,Seattle
893,Mauro Wiggins,Dallas
894,Bernadette Stevens,SanAntonio
895,Deanna Hayes,Phoenix
896,Ivy Davidson,Philadelphia
897,Jose Kirkland,Seattle
898,Brett Blevins,Chicago
899,Kelley Espinoza,LosAngeles
900,Madelyn Stewart,Philadelphia
901,Melissa Romero,SanJose
902,Logan Castro,NewJersey
903,Elba Cohen,Phoenix
904,Leonardo Mckee,LosAngeles
905,Erwin Mooney,SanAntonio
906,Deena Johnson,NewYork
907,Bobbie Velazquez,Dallas
908,Elisa Saunders,Phoenix
909,Tamra Young,Boston
910,Casandra Gomez,LosAngeles
911,Jackie Rutledge,SanDiego
912,Suzette Walsh,Chicago
913,Bonnie Ashley,SanAntonio
914,Donovan Tanner,Houston
915,Osvaldo David,NewJersey
916,Judson Le,Phoenix
917,Arnold Washington,NewJersey
918,Liza Lee,SanDiego
919,Francisco Moore,Boston
920,Sung Dominguez,Dallas
921,Shirley Lowery,Seattle
922,Petra Farmer,NewYork
923,Kelley Booth,Phoenix
924,Horace Sweeney,NewJersey
925,Noel Rogers,SanDiego
926,Charlene Riddle,Boston
927,Michel Patton,LosAngeles
928,Odessa Spencer,SanAntonio
929,Cindy Palmer,NewJersey
930,Bobbi Ramos,LosAngeles
931,Janis Powell,Phoenix
932,Mack Silva,Seattle
933,Lowell Price,Chicago
934,Sandy Lara,SanJose
935,Donna Frost,Dallas
936,Alison Wade,SanJose
937,Christina Austin,Phoenix
938,Marcel Mueller,NewJersey
939,Lucile Cherry,LosAngeles
940,Scottie Rutledge,Austin
941,Gregorio Cummings,Austin
942,Sheri Simmons,Houston
943,Martin Villarreal,LosAngeles
944,Josie Cunningham,Boston
945,Cleo Barnes,LosAngeles
946,Dexter Dotson,LosAngeles
947,Jody Valencia,SanJose
948,Marva Simon,LosAngeles
949,Leonardo Dotson,NewYork
950,Rhoda Ashley,NewJersey
951,Craig Whitaker,Seattle
952,Briana Mcdaniel,Austin
953,Minerva Fitzpatrick,Houston
954,Rae Dejesus,NewJersey
955,Abdul Dodson,Houston
956,Antoinette Banks,NewYork
957,David Delaney,NewJersey
958,Erik Curry,SanDiego
959,Goldie Richmond,SanJose
960,Odessa Mosley,SanJose
961,Mark Mccarthy,SanAntonio
962,Aimee Zimmerman,Dallas
963,Leonardo Blair,Austin
964,Liza Tate,LosAngeles
965,Odessa Medina,SanJose
966,Riley Singleton,Houston
967,Charmaine Farley,Houston
968,Kyle Hester,NewJersey
969,Mable Kirk,Philadelphia
970,Faustino Hurley,Boston
971,Harrison Carter,Houston
972,Lenard Diaz,Boston
973,Deanne Ellis,Philadelphia
974,Lacey Holmes,SanJose
975,Wendy Powell,Philadelphia
976,Tami Witt,Austin
977,Laurence Wise,Philadelphia
978,Jeremiah Mckenzie,Dallas
979,Alphonse Hoffman,Chicago
980,Jolene Conley,NewYork
981,Katrina King,Chicago
982,Harrison Burgess,Dallas
983,Clifford Booker,Austin
984,Donny Hooper,Chicago
985,Ashley Figueroa,Chicago
986,Gerard Everett,NewYork
987,Shirley Lott,NewYork
988,Eleanor Hart,LosAngeles
989,Rae Stephens,Chicago
990,Jennie Kennedy,SanAntonio
991,Shelly Armstrong,NewJersey
992,Anna Harrell,NewYork
993,Tabitha Gordon,Chicago
994,Virgie Macdonald,Dallas
995,Mathew Craft,Chicago
996,Michele Lindsay,NewJersey
997,Maria Nash,Seattle
998,Hester Green,SanDiego
999,Cecil Ramirez,Seattle
1000,Charity Pope,NewYork
1001,Brice Hull,Dallas
1002,Tamara Parrish,Chicago
1003,Rosa Holt,Seattle
1004,Ann Rodriguez,NewJersey
1005,Heather Valdez,Austin
1006,Peggy Oconnor,Phoenix
1007,Kaitlin Schneider,Philadelphia
1008,Nicole Cash,SanJose
1009,Sterling Palmer,Houston
1010,Francis Mercer,Phoenix
1011,Clay Jones,Boston
1012,Jerold Flynn,Phoenix
1013,Dwayne Bishop,LosAngeles
1014,Jarvis Rice,SanAntonio
1015,Charles Espinoza,Philadelphia
1016,Nellie Bauer,Philadelphia
1017,Aline Dale,Houston
1018,Vito Mcguire,Chicago
1019,Kelley Melendez,Philadelphia
1020,Lynnette Robbins,Austin
1021,Monte Gilliam,Austin
1022,Angelica Kirkland,Phoenix
1023,Hershel Barr,SanAntonio
1024,Kristy Duran,NewJersey
1025,John Payne,NewJersey
1026,Eileen Vasquez,NewYork
1027,Maryann Walton,SanDiego
1028,Brice Kirkland,Seattle
1029,Ali Tate,Austin
1030,Barbara Frederick,NewYork
1031,Zachariah Camacho,SanAntonio
1032,Federico Anthony,LosAngeles
1033,Harris Velazquez,Philadelphia
1034,Rudy Stuart,Chicago
1035,Alan Estrada,Philadelphia
1036,Norma Hubbard,SanDiego
1037,Darla Frank,Chicago
1038,Miranda Rasmussen,SanJose
1039,Herschel Nelson,Chicago
1040,Rodger Mays,LosAngeles
1041,Beatrice Puckett,Dallas
1042,Tommie Blanchard,NewYork
1043,Jonah Burnett,Seattle
1044,Elise Howard,Chicago
1045,Glen Contreras,Houston
1046,Bridgette Vazquez,LosAngeles
1047,Denver Levy,NewYork
1048,Augustine Russo,NewJersey
1049,Estelle Mcfadden,SanDiego
1050,Ethel Munoz,Dallas
1051,Cecilia Baird,Philadelphia
1052,Martina Bradley,Phoenix
1053,Jacklyn Clark,SanJose
1054,Orlando Stone,LosAngeles
1055,Ward Wells,NewYork
1056,Rick Wilkins,SanDiego
1057,Frederick Randolph,Seattle
1058,Kelli Mayer,Boston
1059,Ralph Rodriquez,SanAntonio
1060,Elijah Middleton,Philadelphia
1061,Ava Yang,SanAntonio
1062,Reed Cardenas,SanDiego
1063,Deirdre Harvey,NewYork
1064,Cathleen Williamson,Austin
1065,Erin Farrell,SanDiego
1066,Arturo Underwood,SanJose
1067,Pamela Woods,Dallas
1068,Helene Kirk,Chicago
1069,Lester Stevenson,SanDiego
1070,Dolores Gilmore,Phoenix
1071,Lou Cooper,SanDiego
1072,Duncan Herman,SanAntonio
1073,Lamont Puckett,Houston
1074,Antwan Ayala,Phoenix
1075,Tania Little,SanJose
1076,Darrel Walters,Phoenix
1077,Alba Vega,Dallas
1078,Lucio Haley,Dallas
1079,Agnes Schultz,SanAntonio
1080,Lakeisha Conrad,Austin
1081,Rosanne Randall,SanJose
1082,Tyson Calderon,Dallas
1083,Dannie Parrish,Seattle
1084,Marie Dorsey,SanDiego
1085,Chauncey Baird,NewYork
1086,Benny William,Seattle
1087,Lincoln May,LosAngeles
1088,Leon Ford,Dallas
1089,Humberto Solis,Dallas
1090,Victor Merritt,Austin
1091,Eunice Lindsay,Chicago
1092,Morton Jenkins,SanJose
1093,Jimmie Velasquez,LosAngeles
1094,Kristen Chapman,Philadelphia
1095,Anastasia Woodard,Philadelphia
1096,Britney Jackson,Philadelphia
1097,Jewell Frederick,SanJose
1098,Julianne Odom,Chicago
1099,Mavis Francis,Dallas
1100,Albert Garner,SanJose
1101,Bennett Durham,Boston
1102,Issac Fletcher,Dallas
1103,Garland Klein,Dallas
1104,Chester Larson,Philadelphia
1105,Harold Carr,SanJose
1106,Tamra Torres,Austin
1107,Ahmed Barry,Boston
1108,Kendall Poole,Seattle
1109,Berta Wolf,SanJose
1110,Rudy Douglas,SanJose
1111,Reinaldo Horne,NewJersey
1112,Nadia Whitaker,SanAntonio
1113,Sharron Waters,SanJose
1114,Williams Vargas,NewJersey
1115,Gay Collins,NewJersey
1116,Roderick Lowe,NewJersey
1117,Aisha Hansen,Dallas
1118,Latoya Graham,Boston
1119,Marcos Langley,Dallas
1120,Lacy Dyer,Boston
1121,Shari Benson,Philadelphia
1122,Mable Finch,Philadelphia
1123,Frieda Blanchard,SanDiego
1124,Donnie Best,SanAntonio
1125,Issac Deleon,Boston
1126,Brigitte Raymond,Austin
1127,Vicky Sparks,Houston
1128,Isaiah Brady,SanDiego
1129,Eugenia Curtis,SanAntonio
1130,Corina Frye,SanAntonio
1131,Alton Humphrey,Phoenix
1132,Lina Bennett,Phoenix
1133,Victor Henry,Philadelphia
1134,Denis Barber,Philadelphia
1135,Edna Albert,Austin
1136,Antonio Sexton,NewJersey
1137,Malcolm Hahn,Boston
1138,Freida Owens,LosAngeles
1139,Timothy Garcia,NewYork
1140,Leroy England,Philadelphia
1141,Cody Phillips,Houston
1142,Herbert Whitehead,SanDiego
1143,Salvador Pennington,Phoenix
1144,Royal Tucker,Boston
1145,Erick Combs,Boston
1146,Javier Peters,Boston
1147,Arron Hull,Phoenix
1148,Manuela Pitts,Austin
1149,Howard Fulton,Philadelphia
1150,Marco Mccullough,Chicago
1151,Billie Bridges,Dallas
1152,Denver Velez,Houston
1153,Rich Washington,NewJersey
1154,Vernon Zimmerman,Austin
1155,Socorro Fletcher,Seattle
1156,Phyllis Mcmillan,SanJose
1157,Ben Coffey,SanJose
1158,Lucy Mann,SanDiego
1159,Laverne Adams,LosAngeles
1160,Latonya Lynch,SanDiego
1161,Cyril Flowers,Seattle
1162,Gabriela Pollard,Chicago
1163,Sally Sherman,Seattle
1164,Earlene Montoya,Philadelphia
1165,Raymond Wise,Philadelphia
1166,Julius Mckinney,Phoenix
1167,Velma Bernard,Houston
1168,Eugenia Suarez,NewJersey
1169,Irma Harrell,Philadelphia
1170,Mary Gonzalez,Philadelphia
1171,Althea Berg,Phoenix
1172,Mollie Nieves,LosAngeles
1173,Calvin Morgan,NewYork
1174,Valeria Montoya,Phoenix
1175,Iris Delacruz,Dallas
1176,Adolph Hayden,Chicago
1177,Jenifer Thomas,Philadelphia
1178,Randolph Kline,SanAntonio
1179,Dana Beard,Boston
1180,Calvin Torres,NewJersey
1181,Nichole Swanson,NewJersey
1182,Roscoe Bean,LosAngeles
1183,Arron Riggs,Dallas
1184,Rich Shepard,Philadelphia
1185,Katie Vaughn,Austin
1186,Gerald Thompson,Austin
1187,Refugio Franks,LosAngeles
1188,Mariano Aguilar,SanAntonio
1189,Osvaldo Crane,NewYork
1190,Genaro Flynn,Seattle
1191,Jackie Strong,SanAntonio
1192,Armando Caldwell,Philadelphia
1193,Toby Petty,Chicago
1194,Mark Mcfadden,SanDiego
1195,Olin Melendez,SanJose
1196,Janette Ferrell,Boston
1197,Angie Blackburn,SanJose
1198,Gus Harvey,NewYork
1199,Marla Whitley,SanJose
1200,Elbert Roberts,Austin
1201,Deana Christensen,Houston
1202,Daren Whitley,Philadelphia
1203,Reuben Rivera,Chicago
1204,Arnulfo Peck,LosAngeles
1205,Christopher Leonard,Austin
1206,Mohamed Russo,Chicago
1207,Luella Cook,Houston
1208,Maggie Randolph,Seattle
1209,Dawn Bishop,SanJose
1210,Rita Ramos,Phoenix
1211,Carissa Sexton,Seattle
1212,Georgina Cline,Houston
1213,Maritza Dillard,SanDiego
1214,Wilmer Dunn,Dallas
1215,Melanie Mcmillan,SanAntonio
1216,Jorge Duffy,Phoenix
1217,Gena Dalton,Houston
1218,Valarie Cabrera,Seattle
1219,Vaughn Stanley,Phoenix
1220,Ida Ward,Boston
1221,Jamie Sims,LosAngeles
1222,Viola Meadows,Houston
1223,Vanessa Moore,NewJersey
1224,Bradly Dickson,SanJose
1225,Rudolph Robinson,Houston
1226,Daisy Cooley,SanDiego
1227,Chris Patrick,Chicago
1228,Tamara Sexton,Seattle
1229,Denver Frye,Philadelphia
1230,Ladonna Reilly,Dallas
1231,Nona Watts,Phoenix
1232,Raphael Norman,SanDiego
1233,Douglas Mcintyre,Houston
1234,Caroline Riggs,NewYork
1235,Moses Nelson,Phoenix
1236,Bobby Velez,Austin
1237,Adriana Hebert,SanAntonio
1238,Amalia Berry,NewJersey
1239,Eugenia Lott,Boston
1240,Porfirio Schwartz,SanAntonio
1241,Luciano Norman,Seattle
1242,Cody Park,Austin
1243,Theodore Woods,LosAngeles
1244,Stefanie Fry,Dallas
1245,Colin Hensley,Chicago
1246,Jeffery Schroeder,Boston
1247,Monte Bell,Austin
1248,Tyler Gutierrez,Phoenix
1249,Joe Benjamin,Philadelphia
1250,Jennifer Nelson,Phoenix
1251,Harriet Fowler,Dallas
1252,Clinton Peck,SanDiego
1253,Theodore Rivera,SanJose
1254,Georgia Finley,NewJersey
1255,Dewayne Walsh,SanJose
1256,Scott Love,Phoenix
1257,Johanna Kerr,SanAntonio
1258,Stacy Atkins,Chicago
1259,Josefina Carney,LosAngeles
1260,Lincoln Barlow,SanJose
1261,Troy Mccullough,LosAngeles
1262,Eddie Howell,Phoenix
1263,Tabitha Hoffman,SanJose
1264,Lana Maynard,Chicago
1265,Jeanine Lucas,Austin
1266,Augustus Phillips,NewYork
1267,Lilly Gardner,NewYork
1268,Kayla Trevino,NewYork
1269,Selena Hogan,SanDiego
1270,Fritz Craft,SanDiego
1271,Cathleen Faulkner,SanAntonio
1272,Dante Jarvis,Boston
1273,Hillary Hicks,SanJose
1274,Earle Sykes,Austin
1275,Scot Hanson,SanAntonio
1276,Mac Hahn,Seattle
1277,Lauren Gonzales,Boston
1278,Janelle Little,NewYork
1279,Jeannette Bauer,Boston
1280,Phyllis Smith,LosAngeles
1281,Jay Welch,SanJose
1282,Trudy Buchanan,SanJose
1283,Leila Crosby,NewYork
1284,Ella Chapman,SanAntonio
1285,Son Rush,SanAntonio
1286,Andres Dennis,SanJose
1287,Josie Callahan,SanJose
1288,Mary Orr,Chicago
1289,Jordan Lester,Philadelphia
1290,Tonia Rasmussen,Chicago
1291,Alma Ford,SanDiego
1292,Alta Dyer,Phoenix
1293,Cleveland Carpenter,SanJose
1294,Savannah Watkins,SanAntonio
1295,George Compton,LosAngeles
1296,Gino Gallegos,NewJersey
1297,Estelle Sexton,Dallas
1298,Gloria Tate,Chicago
1299,Lessie Sherman,Chicago
1300,Karl Pittman,Austin
1301,Edgar Sawyer,SanJose
1302,Bethany Byrd,SanJose
1303,Teddy Aguilar,Austin
1304,Elnora Goodwin,SanAntonio
1305,Dallas Sloan,SanAntonio
1306,Susanna Goodman,NewJersey
1307,Doyle Walter,Austin
1308,German Patrick,Austin
1309,Latonya Sherman,Austin
1310,Katrina Webster,Philadelphia
1311,Maxine Acosta,Austin
1312,Bradly Watts,SanAntonio
1313,Wanda Allison,Phoenix
1314,Rod Lara,Boston
1315,Lou Jarvis,Dallas
1316,Kermit Cannon,SanDiego
1317,Lara Nash,SanAntonio
1318,Haley Hutchinson,NewYork
1319,Allen Nicholson,SanDiego
1320,Jeanie Stanley,SanDiego
1321,Odis Baker,Philadelphia
1322,Marcelino Cole,Dallas
1323,Cleveland Walsh,Dallas
1324,Ada Armstrong,Austin
1325,Velma Walls,SanDiego
1326,Odell Bond,Seattle
1327,Josephine Koch,SanAntonio
1328,Yvette Dillon,Chicago
1329,Patsy Dawson,Boston
1330,Bianca Goff,SanAntonio
1331,Addie Henderson,NewYork
1332,Nannie Howell,SanAntonio
1333,Dane Roman,SanDiego
1334,Belinda Morris,NewJersey
1335,Meghan Oneill,NewJersey
1336,Elliot Key,Dallas
1337,Steve Rush,Houston
1338,Ricky Jennings,Boston
1339,Debbie Woods,NewYork
1340,Audrey Cooley,Houston
1341,Christie Sweeney,SanAntonio
1342,Josiah Avila,Philadelphia
1343,Kurtis Morgan,SanJose
1344,Bobbie Greene,SanJose
1345,Major Dillon,Seattle
1346,Rosalind Vinson,NewYork
1347,Etta Leonard,SanDiego
1348,Fernando Walsh,NewYork
1349,Johnny Gordon,SanJose
1350,Mauro Marshall,Houston
1351,Desiree Christian,Chicago
1352,Alissa Malone,Phoenix
1353,Jessie Duke,Austin
1354,Sallie Alford,SanDiego
1355,Reyes Cortez,SanAntonio
1356,Les Nelson,SanDiego
1357,Sherry Thornton,NewYork
1358,Lilian Walsh,Boston
1359,Willis Forbes,Seattle
1360,Delbert Hunter,Phoenix
1361,Abraham Curry,Austin
1362,Carroll Myers,SanDiego
1363,Cheri May,Chicago
1364,Warren David,Philadelphia
1365,Charlene Potter,SanDiego
1366,Reyes Dillon,SanDiego
1367,Dexter Dunn,Phoenix
1368,Toby Horton,Houston
1369,Lawrence Keller,Boston
1370,Shirley Montoya,Phoenix
1371,Lynette Moses,SanAntonio
1372,Clyde Maynard,Seattle
1373,Bette Cervantes,Boston
1374,Foster Hurst,SanJose
1375,Darin Porter,SanDiego
1376,Yong Hood,Houston
1377,Jeanine Blackwell,Phoenix
1378,Deon Woodard,Phoenix
1379,Roderick Morrison,SanAntonio
1380,Darrin Tyson,Boston
1381,Willie Cleveland,NewJersey
1382,Susan Peters,Chicago
1383,Eugenio Black,NewJersey
1384,Tim Brooks,Phoenix
1385,Frances Spencer,Austin
1386,Merlin Harris,LosAngeles
1387,Dollie Patrick,SanJose
1388,Efrain Hays,Boston
1389,Susanna Lott,Philadelphia
1390,Lauren Mathis,Boston
1391,Jared Bruce,Chicago
1392,Jamaal Jackson,Philadelphia
1393,Wilbur Santiago,Austin
1394,Andy Garrison,Dallas
1395,Ginger Wynn,SanAntonio
1396,Marshall Atkinson,Chicago
1397,Monty Nicholson,Austin
1398,Stella Black,Dallas
1399,Queen Boyer,NewJersey
1400,Robt James,NewJersey
1401,Lon Mcdonald,SanDiego
1402,Nora Pugh,Phoenix
1403,Jefferey Hart,Boston
1404,Grover Robles,Austin
1405,Floyd Nash,SanDiego
1406,Carolyn Hoover,NewJersey
1407,Tammi York,Houston
1408,Jimmie Turner,SanAntonio
1409,Lottie Weiss,Boston
1410,Keri Campbell,Dallas
1411,Saul Snider,SanAntonio
1412,Todd Dawson,NewYork
1413,Sharon Merrill,Seattle
1414,Deanna Dickson,Phoenix
1415,Javier Beard,Dallas
1416,Mary Bailey,LosAngeles
1417,Boris Diaz,Seattle
1418,Logan Lowe,Boston
1419,Carson Guzman,LosAngeles
1420,Joey Dixon,Phoenix
1421,Camille Hopper,SanJose
1422,Roger Moon,SanJose
1423,Norberto Reed,Seattle
1424,Abigail Jensen,Dallas
1425,Marianne Figueroa,SanJose
1426,Colette Cooper,Phoenix
1427,Nadine Rowe,Chicago
1428,Wilmer Hewitt,SanDiego
1429,Agnes Walsh,LosAngeles
1430,Raymundo Guthrie,NewYork
1431,Billie Smith,Houston
1432,Barbara Carter,Philadelphia
1433,Weldon Kane,Dallas
1434,Cornelia Mcfarland,Chicago
1435,Pam Dunlap,Dallas
1436,Erik Dennis,SanJose
1437,Malcolm Larson,Phoenix
1438,Edwardo Marshall,Dallas
1439,Tammy Johns,Chicago
1440,Ruthie Vaughan,Houston
1441,Juana Pacheco,Dallas
1442,Waldo Christensen,Houston
1443,Aldo Livingston,Austin
1444,Angelia Mcneil,Boston
1445,Hank Hicks,NewYork
1446,Peter Daniel,Chicago
1447,Abel Mckee,LosAngeles
1448,Susana Mcgowan,Austin
1449,Trinidad Larsen,Chicago
1450,Nichole Harris,NewYork
1451,Wilda Harper,Boston
1452,Mitchell Goff,Seattle
1453,Kirby Spears,Seattle
1454,Brian Kelley,Philadelphia
1455,Luella Harrison,NewJersey
1456,Eve Shaw,Houston
1457,Glenn Carlson,Dallas
1458,Brigitte Mullins,Philadelphia
1459,Brad Bean,Dallas
1460,Jeri Salas,NewJersey
1461,Lena Emerson,Chicago
1462,Jannie Daniel,Dallas
1463,Janice Olson,LosAngeles
1464,Marcella Boyle,Dallas
1465,Graciela Clements,Chicago
1466,Laurel Sims,NewYork
1467,Jerrold Hart,LosAngeles
1468,Elnora Lopez,NewJersey
1469,Vickie Love,Seattle
1470,Heath Torres,NewJersey
1471,Sammie Coleman,NewJersey
1472,Winnie Little,LosAngeles
1473,Leonor Fitzgerald,NewJersey
1474,Melisa England,Boston
1475,Nelson Terrell,SanAntonio
1476,Christine Bailey,Houston
1477,Ron Richmond,SanAntonio
1478,Ophelia Coleman,Chicago
1479,Angelique Mcfarland,NewJersey
1480,Jarrett Coffey,LosAngeles
1481,Emile Mcbride,SanDiego
1482,Brittney Guerra,Philadelphia
1483,Ted Morris,NewJersey
1484,Don Bush,Chicago
1485,Hershel Rowland,Philadelphia
1486,Colleen Mcdowell,NewYork
1487,Lindsey Mcknight,LosAngeles
1488,Alta Frank,Houston
1489,Homer Stevenson,Phoenix
1490,Deandre Kemp,SanDiego
1491,Karl Hancock,NewJersey
1492,Jarred Kramer,Austin
1493,Ruben Walton,NewJersey
1494,Don Mckenzie,LosAngeles
1495,Amparo Davenport,SanJose
1496,Roy Beck,Phoenix
1497,Dan England,Boston
1498,Kevin Foreman,Chicago
1499,Austin Levy,SanDiego
1500,Alva Montgomery,SanDiego
1501,Tammi Campos,SanJose
1502,Bill Dejesus,SanAntonio
1503,Travis Landry,SanJose
1504,Araceli Johnson,Phoenix
1505,Margie Hyde,Austin
1506,Glenda Snow,Chicago
1507,Eunice Ferrell,Dallas
1508,Alexander Russell,SanJose
1509,Doug Wise,SanAntonio
1510,Verna Norris,Seattle
1511,Denise Hayden,SanJose
1512,Kristi William,NewYork
1513,Dolores Padilla,Dallas
1514,Seth Wiggins,Houston
1515,Benito Dale,Austin
1516,Mindy Walton,Philadelphia
1517,Denise Lawson,Seattle
1518,Sonja Barrera,Austin
1519,Paul Trujillo,Phoenix
1520,Myles Tanner,SanJose
1521,Joanna Odonnell,Austin
1522,Mae Carpenter,Chicago
1523,Jill Gould,SanJose
1524,Mattie Craft,Boston
1525,Beulah Morrison,Dallas
1526,Eugene Weber,SanDiego
1527,Gerardo Callahan,SanDiego
1528,Bernie Dunn,Boston
1529,Mia Peterson,NewYork
1530,Kristi Fitzgerald,Boston
1531,Randi Silva,Houston
1532,Leanna Buckley,Seattle
1533,Moises Michael,Phoenix
1534,Bryant Chen,Dallas
1535,Erica Paul,Boston
1536,Fredric Calderon,Phoenix
1537,Laurence Thompson,LosAngeles
1538,Rhea Armstrong,Chicago
1539,Sasha Blair,Boston
1540,Edwin Cox,NewJersey
1541,Odell Hanson,Philadelphia
1542,Janell Brooks,Austin
1543,Marshall Pena,Austin
1544,Ryan Graves,Austin
1545,Jamie Palmer,Houston
1546,Meghan Vazquez,Houston
1547,Justin Berry,SanDiego
1548,Tisha Norton,Houston
1549,Edmund Roy,Seattle
1550,Otis Case,Seattle
1551,Horace Craig,Austin
1552,Glenn Rios,Chicago
1553,Joanna Blake,NewYork
1554,Freddie Alston,SanAntonio
1555,Frank Head,LosAngeles
1556,Harvey Hanson,SanJose
1557,Patti Lindsay,Houston
1558,Blake Munoz,Philadelphia
1559,Dwayne Watson,Chicago
1560,Sergio Stanley,Austin
1561,Zelma Grant,Philadelphia
1562,Lynnette Love,SanJose
1563,Blanca Combs,LosAngeles
1564,Corey Cooke,Boston
1565,Rickie Mckenzie,Boston
1566,Yong Mcfadden,Dallas
1567,Fidel Brewer,Seattle
1568,Vanessa Campbell,Dallas
1569,Ramon Byrd,Austin
1570,Santiago Walsh,Phoenix
1571,Vilma English,SanAntonio
1572,Ty Donaldson,SanJose
1573,Edgardo Jensen,Phoenix
1574,Stanley Nieves,Dallas
1575,Junior Rosa,SanDiego
1576,Jill Flynn,Houston
1577,Kennith Fuller,NewJersey
1578,Shawn Morrow,Phoenix
1579,Cleo Stark,Chicago
1580,Donny Wolfe,Houston
1581,Rebecca Richard,LosAngeles
1582,Joshua Osborne,Dallas
1583,Irma Mathis,Dallas
1584,Marlin Poole,NewYork
1585,Marjorie Charles,Seattle
1586,Lynnette Knox,SanJose
1587,Lois Santos,Dallas
1588,Guadalupe Elliott,Boston
1589,Geneva Lindsay,Dallas
1590,Serena Zamora,Boston
1591,Lorna Ramos,LosAngeles
1592,Christoper Cruz,Phoenix
1593,Ivy Fitzpatrick,LosAngeles
1594,Marilyn Garrison,Phoenix
1595,Arron Wilson,Austin
1596,Celina Mcknight,Philadelphia
1597,Neil Wyatt,SanJose
1598,Vince Lynch,SanAntonio
1599,Greta Ballard,Boston
1600,Peggy Santiago,Houston
1601,Rene Schmidt,SanAntonio
1602,Lauri Le,NewYork
1603,Luciano Espinoza,Philadelphia
1604,Trevor Jacobs,NewYork
1605,Elisabeth Erickson,Austin
1606,Wilfredo Hubbard,Philadelphia
1607,Serena Rhodes,Houston
1608,Andre Perry,Chicago
1609,Claudine Cain,Dallas
1610,Travis Martinez,NewJersey
1611,Megan Price,Dallas
1612,Trudy Greer,Seattle
1613,Lynne Holden,Philadelphia
1614,Thomas Avery,Houston
1615,Ethel Burton,NewYork
1616,Sheree Estes,Chicago
1617,Bryant Marks,Houston
1618,Jarvis Castillo,Boston
1619,Lynnette Kramer,Phoenix
1620,Colin Mckay,Houston
1621,Tomas Buck,SanDiego
1622,Joey Whitfield,SanJose
1623,Ward Velasquez,NewJersey
1624,Dorian Grant,SanDiego
1625,Dustin Dotson,Philadelphia
1626,Wilda Morrison,NewJersey
1627,Rory James,Philadelphia
1628,Christian Peters,LosAngeles
1629,Galen Todd,SanDiego
1630,Katrina Tyson,NewYork
1631,Mia Everett,Chicago
1632,Geoffrey Howell,NewJersey
1633,Sybil Miller,SanAntonio
1634,Maribel Glass,SanJose
1635,Damien Whitley,Seattle
1636,Craig Conner,NewYork
1637,Myron Sweeney,Boston
1638,Alvaro Bray,NewYork
1639,Paul Bridges,NewYork
1640,Jeffry Mercado,Boston
1641,Harry Carpenter,SanJose
1642,Will Hunter,LosAngeles
1643,Carroll Marks,SanJose
1644,Phil Gould,LosAngeles
1645,Wyatt Franks,Austin
1646,Quincy Cote,NewYork
1647,Porfirio Medina,NewYork
1648,Polly Dale,Seattle
1649,Enrique Morales,Philadelphia
1650,Dillon Bryant,Chicago
1651,Chrystal Brock,SanDiego
1652,Julie Morales,Boston
1653,Angelique Anderson,Houston
1654,Rosemarie Hayes,Chicago
1655,Isabel Wynn,LosAngeles
1656,Catalina West,Chicago
1657,Jermaine Lawson,Seattle
1658,Dominick Hernandez,NewYork
1659,Lazaro Hayden,LosAngeles
1660,Freda Bolton,Seattle
1661,Trisha Buck,Dallas
1662,Abigail Olson,Austin
1663,Johnnie Barr,NewYork
1664,Tyler Dixon,SanJose
1665,Marci Williams,NewJersey
1666,Emmett Frank,NewYork
1667,Dianna Nunez,Austin
1668,Grady Lynn,Boston
